title,name,dataset_url,pdf,csv,xml,html
Količina porabljene soli za posipanje v občini Loški Potok,kolicina-porabljene-soli-za-posipanje-v-obcini-loski-potok,https://podatki.gov.si/data/dataset/kolicina-porabljene-soli-za-posipanje-v-obcini-loski-potok,,https://podatki.gov.si/dataset/2c814940-3c15-4eab-8c83-941605c2718e/resource/76b61224-d92b-4438-8eb0-d088c8e4b2c0/download/008ob004lokipotokkoliinaporabljenesoli.csv,,https://www.loski-potok.si/
Seznam ekoloških otokov v občini Sodražica,seznam-ekoloskih-otokov-v-obcini-sodrazica,https://podatki.gov.si/data/dataset/seznam-ekoloskih-otokov-v-obcini-sodrazica,,https://podatki.gov.si/dataset/4595f51c-bb03-4ac7-a07e-40ab6929f1f0/resource/016f7268-8a50-4a4a-8a47-72939c7d22d5/download/005ob008sodraicaekolokiotoki.csv,,https://sodrazica.si/
Zbiralniki odpadne elektronske in električne opreme v občini Loški Potok,zbiralniki-odpadne-elektronske-in-elektricne-opreme-v-obcini-loski-potok,https://podatki.gov.si/data/dataset/zbiralniki-odpadne-elektronske-in-elektricne-opreme-v-obcini-loski-potok,,https://podatki.gov.si/dataset/670e52a4-8482-4813-8ca9-8cab586e2716/resource/0674129a-3535-4d78-b0bc-1f3b8aa88baa/download/007ob004lokipotokzbiralnikioeeo.csv,,https://www.loski-potok.si/
Zbiralniki odpadne elektronske in električne opreme v občini Semič,zbiralniki-odpadne-elektronske-in-elektricne-opreme-v-obcini-semic,https://podatki.gov.si/data/dataset/zbiralniki-odpadne-elektronske-in-elektricne-opreme-v-obcini-semic,,https://podatki.gov.si/dataset/92e106fe-251b-4152-a2ad-a658056eccd4/resource/543add69-3410-4fc5-8b58-8cb7cc8267f6/download/007ob007semizbiralnikioeeo.csv,,https://www.semic.si/
Količina zbranih odpadkov v občini Kostel,kolicina-zbranih-odpadkov-v-obcini-kostel,https://podatki.gov.si/data/dataset/kolicina-zbranih-odpadkov-v-obcini-kostel,,https://podatki.gov.si/dataset/385e092a-5202-4d0e-a5b5-01e19b0ff7da/resource/678cfbf5-1d3e-43d3-8b70-fea5a695cc5e/download/006ob003kostelzbraniodpadki.csv,,https://www.kostel.si/
"Stanovanja in stanovanjska površina po uporabi, drugi naseljeni prostori ter število oseb v stanovanjih, upravne enote, Slovenija, popis 2002",surs05w3001s,https://podatki.gov.si/data/dataset/surs05w3001s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/05W3001S.PX|https://www.stat.si/doc/px/pxwin.rar
"Količine nastalih, zbranih in odloženih komunalnih odpadkov (tone), občine, Slovenija, letno",surs2706104s,https://podatki.gov.si/data/dataset/surs2706104s,,,,"https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/2706104S.PX|https://www.stat.si/StatWeb/File/DocSysFile/11059, 11061, 11063|https://www.stat.si/doc/px/pxwin.rar"
"Naseljena stanovanja, prebivalci in gospodinjstva po številu sob, statistične regije, Slovenija, večletno",surs0861206s,https://podatki.gov.si/data/dataset/surs0861206s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0861206S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8211|https://www.stat.si/doc/px/pxwin.rar
"Vodovodno omrežje, priključki na vodovod, kohezijski in statistične regije, Slovenija, letno",surs2750107s,https://podatki.gov.si/data/dataset/surs2750107s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/2750107S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8214|https://www.stat.si/doc/px/pxwin.rar
"Ključni podatki o vodah, Slovenija, letno",sursh002s,https://podatki.gov.si/data/dataset/sursh002s,,,,"https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/H002S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8213, 8214, 8176|https://www.stat.si/doc/px/pxwin.rar"
Letna poraba vode v Občini Hrastnik,letna-poraba-vode-v-obcini-hrastnik,https://podatki.gov.si/data/dataset/letna-poraba-vode-v-obcini-hrastnik,,https://podatki.gov.si/dataset/46b5ad10-c55a-40cf-b569-db4b0e5e7d6b/resource/e9bb4664-795c-4d52-9d69-9812690ea897/download/letnaporabavodevobcinihrastnik.csv,,https://www.hrastnik.si/
Lokacije in vrste hidrantov v občini Tržič,lokacije-in-vrste-hidrantov-v-obcini-trzic,https://podatki.gov.si/data/dataset/lokacije-in-vrste-hidrantov-v-obcini-trzic,,https://podatki.gov.si/dataset/cff1e4c1-ab85-46c3-a4cd-18ccf39b0fc0/resource/31c2545e-2868-4e0e-8e88-28e8e91e5f8f/download/009ob014trilokacijeinvrstehidrantov.csv,,
