title,name,dataset_url,pdf,csv,xml,html
"Vrsta in namen neknjižnega gradiva v šolskih knjižnicah, Slovenija, 2006, 2009, 2012",surs1059406s,https://podatki.gov.si/data/dataset/surs1059406s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059406S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8249|https://www.stat.si/doc/px/pxwin.rar
"Prirast knjižničnega gradiva v šolskih knjižnicah, Slovenija, 2006, 2009, 2012",surs1059408s,https://podatki.gov.si/data/dataset/surs1059408s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059408S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8249|https://www.stat.si/doc/px/pxwin.rar
"Prirast neknjižnega gradiva v šolskih knjižnicah, Slovenija, 2006, 2009, 2012",surs1059409s,https://podatki.gov.si/data/dataset/surs1059409s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059409S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8249|https://www.stat.si/doc/px/pxwin.rar
"Gradivo na policah šolskih knjižnic, Slovenija, 2006, 2009, 2012",surs1059410s,https://podatki.gov.si/data/dataset/surs1059410s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059410S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8249|https://www.stat.si/doc/px/pxwin.rar
"Obiskovalci šolskih knjižnic, Slovenija, 2006, 2009, 2012",surs1059413s,https://podatki.gov.si/data/dataset/surs1059413s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059413S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8249|https://www.stat.si/doc/px/pxwin.rar
"Prihodki šolskih knjižnic, Slovenija, 2006, 2009, 2012",surs1059415s,https://podatki.gov.si/data/dataset/surs1059415s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059415S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8249|https://www.stat.si/doc/px/pxwin.rar
"Odhodki šolskih knjižnic, Slovenija, 2006, 2009, 2012",surs1059416s,https://podatki.gov.si/data/dataset/surs1059416s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059416S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8249|https://www.stat.si/doc/px/pxwin.rar
"Novo izvedena dela v gledališčih, Slovenija, 2004 - 2015",surs1059711s,https://podatki.gov.si/data/dataset/surs1059711s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059711S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8247|https://www.stat.si/doc/px/pxwin.rar
"Število gostovanj v gledališčih in izven njih, Slovenija, 2004 - 2015",surs1059713s,https://podatki.gov.si/data/dataset/surs1059713s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059713S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8247|https://www.stat.si/doc/px/pxwin.rar
"Prihodki v gledališki dejavnosti, Slovenija, 2004 - 2015",surs1059716s,https://podatki.gov.si/data/dataset/surs1059716s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059716S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8247|https://www.stat.si/doc/px/pxwin.rar
"Odhodki v gledališki dejavnosti, Slovenija, 2004 - 2015",surs1059717s,https://podatki.gov.si/data/dataset/surs1059717s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059717S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8247|https://www.stat.si/doc/px/pxwin.rar
"Število gledaliških ustanov po jeziku delovanja, Slovenija, 2005, 2008, 2011",surs1059719s,https://podatki.gov.si/data/dataset/surs1059719s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059719S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8247|https://www.stat.si/doc/px/pxwin.rar
"Število gostovanj orkestrov oz. zborov v matični hiši, Slovenija, 2004 - 2011",surs1059804s,https://podatki.gov.si/data/dataset/surs1059804s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059804S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8247|https://www.stat.si/doc/px/pxwin.rar
"Prihodki orkestrov oz. zborov, Slovenija, 2004 - 2015",surs1059806s,https://podatki.gov.si/data/dataset/surs1059806s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059806S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8247|https://www.stat.si/doc/px/pxwin.rar
"Odhodki orkestrov oz. zborov, Slovenija, 2004 - 2015",surs1059807s,https://podatki.gov.si/data/dataset/surs1059807s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059807S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8247|https://www.stat.si/doc/px/pxwin.rar
"Jezik delovanja orkestra oz. zbora, Slovenija, 2005, 2008, 2011",surs1059808s,https://podatki.gov.si/data/dataset/surs1059808s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059808S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8247|https://www.stat.si/doc/px/pxwin.rar
"Organizacijska oblika in pretežni del lastništva orkestra oz. zbora, Slovenija, 2005 - 2008",surs1059810s,https://podatki.gov.si/data/dataset/surs1059810s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059810S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8247|https://www.stat.si/doc/px/pxwin.rar
"Prihodki v muzejih, galerijah oz. likovnih razstaviščih, Slovenija, 2004 - 2015",surs1059917s,https://podatki.gov.si/data/dataset/surs1059917s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059917S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8253|https://www.stat.si/doc/px/pxwin.rar
"Odhodki v muzejih, galerijah oz. likovnih razstaviščih, Slovenija, 2004 - 2015",surs1059918s,https://podatki.gov.si/data/dataset/surs1059918s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059918S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8253|https://www.stat.si/doc/px/pxwin.rar
"Organizacijska oblika in pretežni del lastništva muzeja, galerije oz. likovnega razstavišča, Slovenija, 2005, 2008, 2011",surs1059923s,https://podatki.gov.si/data/dataset/surs1059923s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1059923S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8253|https://www.stat.si/doc/px/pxwin.rar
"Občasne razstave v muzejih in razstaviščih [% od vseh razstav], kohezijski regiji, Slovenija, 2007 - 2015",surs1072915s,https://podatki.gov.si/data/dataset/surs1072915s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1072915S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8253|https://www.stat.si/doc/px/pxwin.rar
"Občasne razstave v muzejih in razstaviščih [% od vseh razstav], statistične regije, Slovenija, 2007 - 2015",surs1072920s,https://podatki.gov.si/data/dataset/surs1072920s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1072920S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8253|https://www.stat.si/doc/px/pxwin.rar
"Povprečno število obiskovalcev na razstavo v muzejih in razstaviščih, statistične regije, Slovenija, 2007 - 2015",surs1072930s,https://podatki.gov.si/data/dataset/surs1072930s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1072930S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8253|https://www.stat.si/doc/px/pxwin.rar
"Obiskovalci razstav v muzejih in razstaviščih [% glede na Slovenijo], kohezijski regiji, Slovenija, 2007 - 2015",surs1072935s,https://podatki.gov.si/data/dataset/surs1072935s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1072935S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8253|https://www.stat.si/doc/px/pxwin.rar
"Ustanove z muzejsko ali galerijsko dejavnostjo po statusu ustanove, Slovenija, letno",surs1079905s,https://podatki.gov.si/data/dataset/surs1079905s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1079905S.PX|https://www.stat.si/StatWeb/File/DocSysFile/9746|https://www.stat.si/doc/px/pxwin.rar
"Pridobljeni in odkupljeni muzejski in galerijski predmeti, Slovenija, letno",surs1079915s,https://podatki.gov.si/data/dataset/surs1079915s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1079915S.PX|https://www.stat.si/StatWeb/File/DocSysFile/9746|https://www.stat.si/doc/px/pxwin.rar
"Druge dejavnosti v muzejih in galerijah, ki ne sodijo v področje kulture, Slovenija, letno",surs1079950s,https://podatki.gov.si/data/dataset/surs1079950s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1079950S.PX|https://www.stat.si/StatWeb/File/DocSysFile/9746|https://www.stat.si/doc/px/pxwin.rar
"Prostori v muzejih in galerijah glede na namembnost, Slovenija, letno",surs1079955s,https://podatki.gov.si/data/dataset/surs1079955s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1079955S.PX|https://www.stat.si/StatWeb/File/DocSysFile/9746|https://www.stat.si/doc/px/pxwin.rar
"Gostovanja s prireditvami zunaj sedeža ustanove z odrsko dejavnostjo po vrstah ustanov, Slovenija, letno",surs1080735s,https://podatki.gov.si/data/dataset/surs1080735s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1080735S.PX|https://www.stat.si/StatWeb/File/DocSysFile/9748|https://www.stat.si/doc/px/pxwin.rar
