title,name,dataset_url,pdf,csv,xml,html
NASTANITVENE ZMOGLJIVOSTI V OBČINI PODČETRTEK,nastanitvene-zmogljivosti-v-obcini-podcetrtek,https://podatki.gov.si/data/dataset/nastanitvene-zmogljivosti-v-obcini-podcetrtek,,https://podatki.gov.si/dataset/c3b8489a-a3fa-4c43-b9c7-bc1640323507/resource/b9ba0dc2-a2f1-41a9-81a9-e51df9cb6fab/download/nastanitvenezmogljivosti.csv|https://podatki.gov.si/dataset/c3b8489a-a3fa-4c43-b9c7-bc1640323507/resource/472ed57d-048c-4161-9b76-3824bbc39ed9/download/nastanitvenezmogljivostimetapodatki.csv,,
"Izvoz in uvoz po 8-mestni šifri Kombinirane nomenklature in po državah, Slovenija, letno (kumulativni podatki)",surs2490201s,https://podatki.gov.si/data/dataset/surs2490201s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/2490201S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8287|https://www.stat.si/doc/px/pxwin.rar
Namestitvene zmogljivosti v občini Divača,namestitvene-zmogljivosti-v-obcini-divaca,https://podatki.gov.si/data/dataset/namestitvene-zmogljivosti-v-obcini-divaca,,https://podatki.gov.si/dataset/8b8e41fa-ad4a-410a-810e-18d0dcfcf2f0/resource/7ced1855-386b-41c7-ba3b-189c91379e83/download/007ob002divaanastanitveturistov.csv,,https://www.divaca.si/
Namestitvene zmogljivosti v občini Komen,namestitvene-zmogljivosti-v-obcini-komen,https://podatki.gov.si/data/dataset/namestitvene-zmogljivosti-v-obcini-komen,,https://podatki.gov.si/dataset/4ab899a8-ca3d-4e1b-92a1-f81c7d8e05ea/resource/5cd34201-c0e7-4d42-9278-071ac215d88e/download/007ob005komennastanitveturistov.csv,,https://www.komen.si/
Turistična taksa v občini Hrpelje-Kozina,turisticna-taksa-v-obcini-hrpelje-kozina,https://podatki.gov.si/data/dataset/turisticna-taksa-v-obcini-hrpelje-kozina,,https://podatki.gov.si/dataset/3590be77-17d0-45b0-a533-c5d8357a3dc8/resource/694415f7-3113-4f98-86f4-1b8c4fd62be8/download/004ob003hrpeljekozinainfomracijeoturistinihtaksah.csv,,http://www.hrpelje-kozina.si/
"Prenočitvene zmogljivosti po nastanitvenih obratih, vrste turističnih občin, Slovenija, letno",surs2164530s,https://podatki.gov.si/data/dataset/surs2164530s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/2164530S.PX|https://www.stat.si/StatWeb/File/DocSysFile/7779|https://www.stat.si/doc/px/pxwin.rar
Namestitvene zmogljivosti v občini Kuzma,namestitvene-zmogljivosti-v-obcini-kuzma,https://podatki.gov.si/data/dataset/namestitvene-zmogljivosti-v-obcini-kuzma,,https://podatki.gov.si/dataset/1c7ebc3d-137c-43ba-9e3a-c566fa0d5fb8/resource/36c398d9-0dae-445d-9255-f0dec5909202/download/namestitveobinakuzma.csv,,https://www.obcina-kuzma.si/|https://www.ajpes.si/RNO/Ajpes.RNO/RNO/vstop
Evidenca izvajalcev gostinske dejavnosti v Občini Braslovče,evidenca-izvajalcev-gostinske-dejavnosti-v-obcini-braslovce,https://podatki.gov.si/data/dataset/evidenca-izvajalcev-gostinske-dejavnosti-v-obcini-braslovce,,https://podatki.gov.si/dataset/d2cf17f8-7d1d-44ed-b0bd-8cae3bee9536/resource/c6083704-5cd1-497f-a4f9-26e6ea687274/download/evidencaizvajalcevgostinskedejavnostivobinibraslove.csv,,
Namestitvene zmogljivosti v občini Hrpelje-Kozina,namestitvene-zmogljivosti-v-obcini-hrpelje-kozina,https://podatki.gov.si/data/dataset/namestitvene-zmogljivosti-v-obcini-hrpelje-kozina,,https://podatki.gov.si/dataset/9233cf8a-1e95-4f4d-b37e-7b076f14f5b1/resource/f53eaa58-b352-4a47-9ada-448090067d37/download/007ob003hrpeljekozinanastanitveturistov.csv,,http://www.hrpelje-kozina.si/
Evidenca izvajalcev gostinske dejavnosti v občini Prebold,evidenca-izvajalcev-gostinske-dejavnosti-v-obcini-prebold,https://podatki.gov.si/data/dataset/evidenca-izvajalcev-gostinske-dejavnosti-v-obcini-prebold,,https://podatki.gov.si/dataset/8871072a-abcd-42bd-89c8-de943c464808/resource/42ded4e0-9692-4c02-aa0f-ce5f31c8fdbb/download/evidencaizvajalcevgostinskedejavnostivobciniprebold.csv,,
